date,t_index,landsat_valid_frac,modis_valid_frac,viirs_valid_frac,static_valid_frac,ok
2021-06-15,2357,0.5041431885979449,0.0,0.3320754716981132,0.5046075859981842,True
2021-07-01,2373,0.22546619878658616,0.0,0.14037735849056604,0.5046075859981842,False
2021-07-17,2389,0.0,0.0,0.0,0.5046075859981842,False
2021-08-02,2405,0.9781434191753974,0.0,0.43245283018867925,0.5046075859981842,True
2021-08-18,2421,8.970904007724345e-05,0.0,0.0,0.5046075859981842,False
2021-09-03,2437,0.0,0.0,0.0,0.5046075859981842,False
2021-09-19,2453,0.6871125217967748,0.0,0.14339622641509434,0.5046075859981842,True
2021-10-05,2469,0.0,0.0,0.0,0.5046075859981842,False
2021-10-21,2485,0.4771595019527028,0.0,0.35773584905660377,0.5046075859981842,True
2021-11-06,2501,0.2690507414506204,0.0,0.0,0.5046075859981842,False
2021-11-22,2517,0.7003278523151417,0.0,0.06528301886792452,0.5046075859981842,True
2021-12-08,2533,0.4903168278306985,0.0,0.37358490566037733,0.5046075859981842,True
2021-12-16,2541,0.5861199579196149,0.6030188679245283,0.5049056603773585,0.5046075859981842,True
2021-12-24,2549,0.9876745543370178,0.0,0.510943396226415,0.5046075859981842,True
2022-01-01,2557,0.03231002579585249,0.005283018867924529,0.027924528301886794,0.5046075859981842,False
2022-01-09,2565,0.5111988586416106,0.0,0.43018867924528303,0.5046075859981842,True
2022-01-17,2573,0.4241771267167212,0.4928301886792453,0.2037735849056604,0.5046075859981842,True
2022-01-25,2581,0.08450231298006947,0.0,0.010188679245283019,0.5046075859981842,False
2022-02-02,2589,0.5035732299577755,0.930566037735849,0.49433962264150944,0.5046075859981842,True
2022-02-10,2597,0.1523652202735225,0.0,0.15509433962264152,0.5046075859981842,False
2022-02-18,2605,0.07246508913259644,0.150188679245283,0.35660377358490564,0.5046075859981842,False
2022-02-26,2613,0.4795218400080702,0.0,0.2030188679245283,0.5046075859981842,True
2022-03-06,2621,0.935984853943595,0.929433962264151,0.3086792452830189,0.5046075859981842,True
2022-03-14,2629,0.990213788531654,0.0,0.1618867924528302,0.5046075859981842,True
2022-03-22,2637,0.6329127696675362,0.6954716981132075,0.29509433962264153,0.5046075859981842,True
2022-03-30,2645,0.8117731406090127,0.0,0.40150943396226413,0.5046075859981842,True
2022-04-07,2653,0.7744894871092793,0.8958490566037736,0.35660377358490564,0.5046075859981842,True
2022-04-15,2661,0.8418008099033015,0.0,0.4033962264150943,0.5046075859981842,True
2022-04-23,2669,0.12077827095732876,0.0,0.3211320754716981,0.5046075859981842,False
2022-05-01,2677,0.9777442319609171,0.0,0.0,0.5046075859981842,False
2022-05-09,2685,0.0,0.0,0.0,0.5046075859981842,False
2022-05-17,2693,0.10758383652058624,0.0,0.0,0.5046075859981842,False
2022-05-25,2701,0.6629274689801271,0.4671698113207547,0.3109433962264151,0.5046075859981842,True
2022-06-02,2709,0.9288888328457581,0.0,0.5045283018867924,0.5046075859981842,True
2022-06-10,2717,0.6207062155034515,0.07622641509433963,0.13169811320754718,0.5046075859981842,True
2022-06-18,2725,0.8564233834358923,0.0,0.08528301886792453,0.5046075859981842,True
2022-06-26,2733,0.6427948148895389,0.690566037735849,0.006792452830188679,0.5046075859981842,True
2022-07-04,2741,0.9070120764940698,0.0,0.010188679245283019,0.5046075859981842,False
2022-07-12,2749,0.003386966609502673,0.0,0.0,0.5046075859981842,False
2022-07-20,2757,0.09518561484918793,0.0,0.0,0.5046075859981842,False
2022-07-28,2765,0.9194827138966148,0.4158490566037736,0.0,0.5046075859981842,True
2022-08-13,2781,0.9513279820149587,0.8467924528301887,0.0007547169811320754,0.5046075859981842,True
2022-08-21,2789,0.9385309334063495,0.0,0.4750943396226415,0.5046075859981842,True
2022-08-29,2797,0.11962646452710006,0.0,0.3090566037735849,0.5046075859981842,False
2022-09-06,2805,0.18174006715568303,0.0,0.1939622641509434,0.5046075859981842,False
2022-09-14,2813,0.7349836434119699,0.7747169811320754,0.24716981132075472,0.5046075859981842,True
2022-09-22,2821,0.98147166058999,0.0,0.49849056603773584,0.5046075859981842,True
2022-09-30,2829,0.00526725367843092,0.0,0.04716981132075472,0.5046075859981842,False
2022-10-08,2837,0.9069569540718537,0.0,0.17622641509433962,0.5046075859981842,True
2022-10-16,2845,0.49440921733366,0.0,0.06943396226415094,0.5046075859981842,True
2022-10-24,2853,0.02821439379746653,0.0,0.0,0.5046075859981842,False
2022-11-01,2861,0.0,0.0,0.0,0.5046075859981842,False
2022-11-09,2869,0.3473699759334784,0.24188679245283018,0.028679245283018868,0.5046075859981842,True
2022-11-17,2877,0.8112114683460391,0.0,0.0030188679245283017,0.5046075859981842,False
2022-11-25,2885,0.49303584038275855,0.0,0.4188679245283019,0.5046075859981842,True
2022-12-03,2893,0.10630233027337839,0.15283018867924528,0.0,0.5046075859981842,False
2022-12-11,2901,0.48032417748699396,0.0,0.009433962264150943,0.5046075859981842,False
2022-12-19,2909,0.9852718652274791,0.9996226415094339,0.0,0.5046075859981842,True
2022-12-27,2917,0.07590789871885403,0.08113207547169811,0.21056603773584906,0.5046075859981842,False
2023-01-04,2925,0.4719484515282962,0.06452830188679246,0.4286792452830189,0.5046075859981842,True
2023-01-12,2933,0.9236702165986943,0.9988679245283019,0.2479245283018868,0.5046075859981842,True
2023-01-20,2941,0.9458168206251532,0.9867924528301887,0.3279245283018868,0.5046075859981842,True
2023-02-05,2957,0.9764339035321583,0.9996226415094339,0.48339622641509433,0.5046075859981842,True
2023-02-13,2965,0.9871172054012768,1.0,0.5083018867924528,0.5046075859981842,True
2023-02-21,2973,0.9902735945583722,1.0,0.5120754716981132,0.5046075859981842,True
2023-03-01,2981,0.00474449136055108,0.0,0.15773584905660376,0.5046075859981842,False
2023-03-09,2989,0.4566867461198138,0.02679245283018868,0.4030188679245283,0.5046075859981842,True
2023-03-17,2997,0.44549473274632156,0.0,0.3890566037735849,0.5046075859981842,True
2023-03-25,3005,0.6798392442823997,0.20981132075471698,0.04981132075471698,0.5046075859981842,True
2023-04-02,3013,0.6825013330258968,0.0,0.45245283018867927,0.5046075859981842,True
2023-04-10,3021,0.47127473303454337,0.11547169811320755,0.3758490566037736,0.5046075859981842,True
2023-04-18,3029,0.9847966595091583,1.0,0.5011320754716981,0.5046075859981842,True
2023-04-26,3037,0.5273108184058451,0.0,0.1230188679245283,0.5046075859981842,True
2023-05-04,3045,0.13983477684425935,0.0,0.0,0.5046075859981842,False
2023-05-12,3053,0.0,0.0,0.05849056603773585,0.5046075859981842,False
2023-05-20,3061,0.9772737098470984,0.0,0.4788679245283019,0.5046075859981842,True
2023-05-28,3069,0.0,0.0,0.35735849056603775,0.5046075859981842,False
2023-06-05,3077,0.9899792480292834,1.0,0.48188679245283017,0.5046075859981842,True
2023-06-13,3085,0.5810883255753628,0.0,0.11132075471698114,0.5046075859981842,True
2023-06-21,3093,0.0,0.0,0.0,0.5046075859981842,False
2023-06-29,3101,0.9622984248677783,0.9932075471698113,0.005283018867924529,0.5046075859981842,True
2023-07-07,3109,0.0,0.0,0.0,0.5046075859981842,False
2023-07-15,3117,0.956552722975602,0.9577358490566038,0.3920754716981132,0.5046075859981842,True
2023-07-23,3125,0.03002478707613379,0.0,0.0,0.5046075859981842,False
2023-07-31,3133,0.9860338516522316,0.0539622641509434,0.04981132075471698,0.5046075859981842,True
2023-08-08,3141,0.959025666152671,0.0033962264150943396,0.03132075471698113,0.5046075859981842,False
2023-08-16,3149,0.9844915046619879,1.0,0.5094339622641509,0.5046075859981842,True
2023-08-24,3157,0.9359351356804196,0.41283018867924526,0.4826415094339623,0.5046075859981842,True
2023-09-01,3165,0.7254813304319004,0.13924528301886793,0.20339622641509433,0.5046075859981842,True
2023-09-09,3173,0.9237386692798778,0.6471698113207547,0.06113207547169811,0.5046075859981842,True
2023-09-17,3181,0.07603111354498422,0.0,0.0,0.5046075859981842,False
2023-09-25,3189,0.0,0.0,0.0,0.5046075859981842,False
2023-10-03,3197,0.9547585421740572,0.9984905660377359,0.290188679245283,0.5046075859981842,True
2023-10-11,3205,0.12783177933737805,0.0,0.09924528301886792,0.5046075859981842,False
2023-10-19,3213,0.6298705884048363,0.0,0.29735849056603775,0.5046075859981842,True
2023-10-27,3221,0.5450274531279272,0.5988679245283018,0.24415094339622642,0.5046075859981842,True
2023-11-12,3237,0.28161036733870387,0.06415094339622641,0.07962264150943396,0.5046075859981842,False
2023-11-20,3245,0.2537548097015463,0.1811320754716981,0.24716981132075472,0.5046075859981842,False
2023-11-28,3253,0.43023374789237795,0.14452830188679244,0.08188679245283019,0.5046075859981842,True
2023-12-06,3261,0.7243172745745126,0.40830188679245283,0.34943396226415097,0.5046075859981842,True
2023-12-14,3269,0.927427187963857,0.9550943396226416,0.47245283018867923,0.5046075859981842,True
2023-12-22,3277,0.8356357452695594,0.6562264150943397,0.18490566037735848,0.5046075859981842,True
2023-12-30,3285,0.047408525601302764,0.0,0.1249056603773585,0.5046075859981842,False
2024-01-07,3293,0.02278897839777493,0.03018867924528302,0.06415094339622641,0.5046075859981842,False
2024-01-15,3301,0.6376925682004871,0.7475471698113207,0.3588679245283019,0.5046075859981842,True
2024-01-23,3309,0.6106216944560534,0.0,0.3969811320754717,0.5046075859981842,True
2024-01-31,3317,0.8822138317649263,0.8324528301886792,0.0,0.5046075859981842,True
2024-02-08,3325,0.9902573820812497,1.0,0.35283018867924526,0.5046075859981842,True
2024-02-16,3333,0.5977230476574772,0.1309433962264151,0.34150943396226413,0.5046075859981842,True
2024-02-24,3341,0.4900293265697281,0.2939622641509434,0.23773584905660378,0.5046075859981842,True
2024-03-03,3349,0.9084884927440158,1.0,0.5041509433962265,0.5046075859981842,True
2024-03-11,3357,0.949255306884178,0.949811320754717,0.47924528301886793,0.5046075859981842,True
2024-03-19,3365,0.9648679223530429,1.0,0.4350943396226415,0.5046075859981842,True
2024-03-27,3373,0.9497391592569642,0.9996226415094339,0.47924528301886793,0.5046075859981842,True
2024-04-04,3381,0.5491036301537663,0.5826415094339623,0.0,0.5046075859981842,True
2024-04-12,3389,0.5212257353259068,0.0,0.02679245283018868,0.5046075859981842,False
2024-04-20,3397,0.6795423758124253,0.0,0.4271698113207547,0.5046075859981842,True
2024-04-28,3405,0.5156421582049545,0.2577358490566038,0.10981132075471699,0.5046075859981842,True
2024-05-06,3413,0.9017837327607326,0.0,0.4890566037735849,0.5046075859981842,True
2024-05-14,3421,0.0007439725612831635,0.0,0.012452830188679246,0.5046075859981842,False
2024-05-22,3429,0.0,0.0,0.0,0.5046075859981842,False
2024-06-07,3445,0.0,0.0,0.0,0.5046075859981842,False
2024-06-15,3453,0.97464764883054,0.9996226415094339,0.005660377358490566,0.5046075859981842,True
2024-06-23,3461,0.9056206856796991,0.1449056603773585,0.0007547169811320754,0.5046075859981842,True
2024-07-01,3469,0.0,0.0,0.0,0.5046075859981842,False
2024-07-09,3477,0.4940208384372613,0.0,0.04339622641509434,0.5046075859981842,False
2024-07-17,3485,0.0,0.0,0.0030188679245283017,0.5046075859981842,False
2024-08-02,3501,0.47743979766828554,0.0,0.0,0.5046075859981842,False
2024-08-10,3509,0.5649161995071407,0.03660377358490566,0.2509433962264151,0.5046075859981842,True
2024-08-18,3517,0.6607031171189347,0.20415094339622641,0.17245283018867924,0.5046075859981842,True
2024-08-26,3525,0.9172288192993328,0.0,0.35283018867924526,0.5046075859981842,True
2024-09-03,3533,0.9367504431410414,0.3018867924528302,0.18943396226415093,0.5046075859981842,True
2024-09-11,3541,0.6410323384877001,0.9377358490566038,0.24301886792452831,0.5046075859981842,True
2024-09-19,3549,0.984329379890764,0.8350943396226415,0.3286792452830189,0.5046075859981842,True
2024-09-27,3557,0.5810710322664322,0.0,0.0,0.5046075859981842,False
2024-10-05,3565,0.07571947370696488,0.0,0.0,0.5046075859981842,False
2024-10-21,3581,0.0,0.0,0.010566037735849057,0.5046075859981842,False
2024-10-29,3589,0.20032028649248462,0.0,0.24113207547169813,0.5046075859981842,False
2024-11-06,3597,0.8408817425890965,0.9592452830188679,0.0,0.5046075859981842,True
2024-11-14,3605,0.05011997233070571,0.0,0.040754716981132075,0.5046075859981842,False
2024-11-22,3613,0.06147663241630759,0.0,0.07320754716981132,0.5046075859981842,False
2024-11-30,3621,0.0,0.0,0.0,0.5046075859981842,False
2024-12-08,3629,0.5978131169748239,0.5562264150943397,0.4328301886792453,0.5046075859981842,True
2024-12-16,3637,0.7825726679252353,0.6505660377358491,0.02188679245283019,0.5046075859981842,True
2024-12-24,3645,0.6410791745327203,0.09924528301886792,0.4547169811320755,0.5046075859981842,True
2025-01-01,3653,0.7244023000100878,0.19622641509433963,0.3849056603773585,0.5046075859981842,True
2025-01-09,3661,0.4939062702655964,0.6011320754716981,0.31245283018867925,0.5046075859981842,True
2025-01-17,3669,0.35584153564583304,0.033962264150943396,0.35320754716981134,0.5046075859981842,True
2025-01-25,3677,0.13151921718954906,0.0,0.0,0.5046075859981842,False
2025-02-02,3685,0.5300564914758398,0.0,0.3584905660377358,0.5046075859981842,True
2025-02-10,3693,0.37814738222536065,0.5041509433962265,0.35962264150943396,0.5046075859981842,True
2025-02-18,3701,0.9371755703189174,0.999245283018868,0.5120754716981132,0.5046075859981842,True
2025-02-26,3709,0.2629307114755516,0.0,0.09132075471698113,0.5046075859981842,False
2025-03-06,3717,0.9902649479039068,0.0,0.5120754716981132,0.5046075859981842,True
2025-03-14,3725,0.5766021530169618,0.8947169811320754,0.49886792452830186,0.5046075859981842,True
2025-03-22,3733,0.39004229655142597,0.550188679245283,0.21547169811320754,0.5046075859981842,True
2025-03-30,3741,0.990266028735715,1.0,0.5116981132075472,0.5046075859981842,True
2025-04-07,3749,0.7233607384242914,0.0,0.3192452830188679,0.5046075859981842,True
2025-04-15,3757,0.5518720006917324,0.9664150943396227,0.5105660377358491,0.5046075859981842,True
2025-04-23,3765,0.7840707008113444,0.9803773584905661,0.43433962264150944,0.5046075859981842,True
2025-05-01,3773,0.2180271937282933,0.0,0.0007547169811320754,0.5046075859981842,False
2025-05-09,3781,0.9901745183092908,0.37849056603773584,0.5083018867924528,0.5046075859981842,True
2025-05-25,3797,0.010409851421654105,0.0,0.0,0.5046075859981842,False
2025-06-02,3805,0.8903175483852372,0.16566037735849057,0.06452830188679246,0.5046075859981842,True
2025-06-10,3813,0.47550943205891255,0.0,0.16377358490566038,0.5046075859981842,True
2025-06-18,3821,0.11228941793604358,0.0,0.03132075471698113,0.5046075859981842,False
2025-06-26,3829,0.06409044400570679,0.0,0.0,0.5046075859981842,False
2025-07-04,3837,0.850250752979493,0.7947169811320755,0.22566037735849057,0.5046075859981842,True
2025-07-12,3845,0.2733005721203038,0.0,0.3713207547169811,0.5046075859981842,False
2025-07-20,3853,0.0,0.0,0.0,0.5046075859981842,False
2025-07-28,3861,0.989261215431396,0.0,0.4056603773584906,0.5046075859981842,True
2025-08-05,3869,0.3860486230202764,0.0,0.32566037735849057,0.5046075859981842,True
2025-08-13,3877,0.0,0.0,0.0,0.5046075859981842,False
2025-08-21,3885,0.9799639002176075,0.9830188679245283,0.4830188679245283,0.5046075859981842,True
2025-08-29,3893,0.9626925682004871,0.0,0.46641509433962264,0.5046075859981842,True
2025-09-06,3901,0.5869558011845917,0.0,0.06150943396226415,0.5046075859981842,True
2025-09-14,3909,0.9849652692712312,1.0,0.4449056603773585,0.5046075859981842,True
2025-09-22,3917,0.6071500626882449,0.0,0.29962264150943396,0.5046075859981842,True
2025-09-30,3925,0.0,0.0,0.0,0.5046075859981842,False
2025-10-08,3933,0.2267959821878918,0.0,0.02830188679245283,0.5046075859981842,False
2025-11-01,3957,0.9746761107348215,1.0,0.48641509433962266,0.5046075859981842,True
2025-11-09,3965,0.00827160582784511,0.0,0.029811320754716982,0.5046075859981842,False
2025-11-25,3981,0.04970709457998876,0.02943396226415094,0.22792452830188678,0.5046075859981842,False
2025-12-11,3997,0.9849969736709372,0.9679245283018868,0.4056603773584906,0.5046075859981842,True
2025-12-19,4005,0.024431122191638684,0.0,0.0,0.5046075859981842,False
