region_id,area_pixels,area_ha,hotspot_frequency_mean,mean_excess_heat_c,hotspot_score_mean,mean_night_cooling_c,cooling_deficit_c,centroid_y,centroid_x
64,77,6.93,0.3806849718093872,5.161355018615723,1.9634654521942139,6.449396133422852,0.7205501198768616,592.012987012987,1465.5194805194806
65,222,19.98,0.47201642394065857,6.004975318908691,2.833677053451538,7.464880466461182,0.0,597.2702702702703,1273.0900900900901
66,41,3.69,0.33986252546310425,6.597671031951904,2.240037202835083,7.960860252380371,0.0,591.609756097561,1251.0487804878048
67,90,8.1,0.4264264404773712,6.272639274597168,2.669874429702759,7.057721138000488,0.03643064945936203,592.2,1320.7666666666667
68,31,2.79,0.3512267768383026,3.803649663925171,1.3405773639678955,6.1776556968688965,0.7718870639801025,593.1935483870968,931.5483870967741
69,429,38.61,0.477945476770401,6.097134590148926,2.906662940979004,7.223795413970947,0.0,609.3426573426574,1332.948717948718
70,38,3.42,0.3493192493915558,3.7345452308654785,1.3075824975967407,5.954955101013184,0.9945880770683289,599.0526315789474,945.0
71,63,5.67,0.3524545729160309,3.995063066482544,1.4163626432418823,5.5814738273620605,1.3680689334869385,602.5396825396825,901.031746031746
72,27,2.4299999999999997,0.3540683388710022,6.519236087799072,2.309575319290161,6.70270299911499,0.2745732069015503,602.7407407407408,1309.2222222222222
73,602,54.18,0.4561307728290558,6.4120774269104,2.9040989875793457,7.420414924621582,0.0,619.4069767441861,1367.5730897009967
74,47,4.2299999999999995,0.33590734004974365,3.7620089054107666,1.2671009302139282,7.0449347496032715,0.0020731764379888773,608.8723404255319,979.936170212766
75,219,19.71,0.37070927023887634,4.402709484100342,1.6445823907852173,5.359400749206543,1.5901424884796143,612.3150684931506,851.0502283105022
76,51,4.59,0.34620338678359985,6.004261493682861,2.0713047981262207,6.820738315582275,0.1486373096704483,614.2745098039215,1286.9607843137255
77,47,4.2299999999999995,0.3776389956474304,6.266127109527588,2.3594565391540527,7.196091651916504,0.0,614.063829787234,1309.1914893617022
78,514,46.26,0.39335668087005615,6.156147480010986,2.4098830223083496,6.864739894866943,0.12883944809436798,635.124513618677,1295.0875486381324
79,138,12.42,0.4744558036327362,5.634768009185791,2.66916823387146,7.629122734069824,0.0,622.4927536231884,1242.9927536231885
80,454,40.86,0.35937950015068054,4.118302822113037,1.4881142377853394,4.8397908210754395,2.1097517013549805,638.0969162995594,828.8171806167401
81,38,3.42,0.3618166744709015,6.724720478057861,2.4292075634002686,7.773705959320068,0.0,637.8421052631579,1320.5
82,27,2.4299999999999997,0.33176034688949585,3.5113399028778076,1.1665483713150024,4.699920177459717,2.2496228218078613,642.4814814814815,867.4444444444445
83,69,6.21,0.3580102324485779,6.961899757385254,2.47693133354187,7.916781425476074,0.0,650.2753623188406,1390.159420289855
84,43,3.8699999999999997,0.40675225853919983,5.728490829467773,2.318906545639038,7.955012321472168,0.0,649.2790697674419,1190.3720930232557
85,662,59.58,0.42642512917518616,5.893676280975342,2.526118040084839,7.749038219451904,0.2566060423851013,672.0966767371601,1460.4954682779455
86,1103,99.27,0.44538062810897827,6.229842662811279,2.7544169425964355,7.644106388092041,0.02539564110338688,674.692656391659,1234.0725294650952
87,123,11.07,0.3944188356399536,5.6143293380737305,2.2130823135375977,7.514845848083496,0.0,653.260162601626,1124.7967479674796
88,42,3.78,0.3803088366985321,6.1836628913879395,2.3475582599639893,8.087610244750977,0.0,653.2380952380952,1223.5
89,27,2.4299999999999997,0.3762333393096924,5.530964374542236,2.076556444168091,7.292587757110596,0.0,654.074074074074,1141.6666666666667
90,64,5.76,0.4032939076423645,6.417484283447266,2.570039987564087,7.920773983001709,0.0,662.71875,1360.125
91,115,10.35,0.4623468518257141,6.089296340942383,2.791659355163574,7.678589344024658,0.0,668.8,1160.208695652174
92,81,7.29,0.3621240258216858,5.386603832244873,1.9454180002212524,7.638108253479004,0.0,664.7407407407408,1092.1975308641975
93,93,8.37,0.34591272473335266,3.8817460536956787,1.346618890762329,4.153857231140137,2.7956857681274414,676.3655913978495,813.2795698924731
94,194,17.46,0.5035425424575806,5.385781288146973,2.7196478843688965,7.578503131866455,0.0,680.9226804123712,1086.3350515463917
95,32,2.88,0.3461631238460541,5.762310028076172,1.9953181743621826,7.367161750793457,0.0,680.15625,1150.03125
96,30,2.6999999999999997,0.3212355077266693,3.255662202835083,1.0463131666183472,2.6211137771606445,4.328428745269775,681.4,1610.3333333333333
97,42,3.78,0.3349880576133728,6.509580135345459,2.176514148712158,7.52490758895874,0.0,687.6666666666666,1255.2142857142858
98,330,29.7,0.3795835077762604,3.4860053062438965,1.333969235420227,2.934107542037964,4.015435695648193,700.4666666666667,1612.0242424242424
99,67,6.029999999999999,0.3852936327457428,5.324584484100342,2.0493690967559814,6.75145959854126,0.19808396697044373,701.5970149253732,1129.3432835820895
100,219,19.71,0.40847304463386536,6.18502950668335,2.5051381587982178,7.370161056518555,0.0017040091333910823,717.6255707762557,1218.1141552511415
101,237,21.33,0.4443901479244232,5.8639326095581055,2.6060543060302734,7.196763515472412,0.007249955087900162,725.6075949367089,1086.4683544303798
102,74,6.66,0.4071793854236603,5.626201152801514,2.282954216003418,7.017997741699219,0.029586032032966614,723.2972972972973,1109.6216216216217
103,43,3.8699999999999997,0.3603304326534271,6.574923992156982,2.351705551147461,7.278648376464844,0.0,723.1627906976744,1388.6976744186047
104,635,57.15,0.5158483386039734,5.718647003173828,2.9480104446411133,7.081496715545654,0.017886776477098465,740.051968503937,1156.8944881889763
105,939,84.50999999999999,0.5812394022941589,5.886173725128174,3.4268219470977783,6.484411239624023,0.5545251965522766,754.0191693290735,1115.356762513312
106,32,2.88,0.40673261880874634,5.158827781677246,2.094676971435547,6.899686336517334,0.06015902757644653,729.96875,1046.1875
107,82,7.38,0.35662493109703064,6.500214576721191,2.3138279914855957,7.158504486083984,0.0,737.7073170731708,1403.439024390244
