region_id,area_pixels,area_ha,hotspot_frequency_mean,mean_excess_heat_c,hotspot_score_mean,mean_night_cooling_c,cooling_deficit_c,centroid_y,centroid_x,centroid_row,centroid_col,centroid_easting_m,centroid_northing_m,centroid_lon,centroid_lat,min_row,max_row,min_col,max_col,bbox_min_lon,bbox_max_lon,bbox_min_lat,bbox_max_lat,display_name,place_name,road,neighbourhood,suburb,city_district,village,town,city,county,state_district,state,postcode,country,country_code,osm_building_count,osm_building_footprint_area_m2,osm_building_density_fraction,osm_building_density_percent,osm_building_count_per_ha
111,402,36.18,0.3801840543746948,3.6242189407348633,1.393571376800537,3.7729618549346924,3.1765811443328857,752.4651741293533,1652.0721393034826,752.4651741293533,1652.0721393034826,219242.16417910447,1118956.0447761193,78.43815611261478,10.112522528495576,737,767,1628,1668,78.4313999368584,78.44268226137746,10.108394777716814,10.116885055237118,"Melur, Madurai, Tamil Nadu, 630501, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,630501,India,in,0,0.0,0.0,0.0,0.0
112,46,4.14,0.35252645611763,3.3505849838256836,1.1826720237731934,5.295915126800537,1.6536281108856201,755.304347826087,1600.7391304347825,755.304347826087,1600.7391304347825,217702.17391304346,1118870.8695652173,78.42412001998862,10.111643331899906,749,761,1598,1603,78.42321925002177,78.4248886358322,10.109957006526985,10.113493626092374,"Melur, Madurai, Tamil Nadu, 625102, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625102,India,in,0,0.0,0.0,0.0,0.0
113,34,3.06,0.3312513828277588,4.538235664367676,1.503862977027893,6.037942409515381,0.9125513434410095,754.7352941176471,1541.0882352941176,754.7352941176471,1541.0882352941176,215912.64705882352,1118887.9411764706,78.4078014247822,10.111669463780451,751,757,1538,1545,78.40681066531455,78.40901425375468,10.110912341850169,10.112826969740428,"Melur, Madurai, Tamil Nadu, 625102, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625102,India,in,0,0.0,0.0,0.0,0.0
114,53,4.77,0.35885483026504517,3.271472454071045,1.179190993309021,5.2721991539001465,1.677344560623169,760.0,1633.5849056603774,760.0,1633.5849056603774,218687.54716981133,1118730.0,78.43311510450194,10.110440720800874,755,764,1630,1637,78.43198583115385,78.4341957633513,10.109212229340825,10.111939910038114,"Melur, Madurai, Tamil Nadu, 625102, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625102,India,in,0,0.0,0.0,0.0,0.0
115,70,6.3,0.3399338126182556,6.5132155418396,2.214787483215332,8.129237174987793,0.0,761.6285714285714,1271.2714285714285,761.6285714285714,1271.2714285714285,207818.14285714284,1118681.142857143,78.33401181350045,10.109211532180403,756,766,1267,1275,78.33269298822567,78.3351793298783,10.107880609372446,10.11088198651836,"Melur, Madurai, Tamil Nadu, 625108, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625108,India,in,0,0.0,0.0,0.0,0.0
116,63,5.67,0.4006251394748688,4.676681041717529,1.8845268487930298,6.392580032348633,0.5587725043296814,769.4603174603175,1019.8412698412699,769.4603174603175,1019.8412698412699,200275.2380952381,1118446.1904761905,78.26525871169241,10.106524787314044,764,775,1015,1023,78.26378415061289,78.26627325053931,10.104875749853104,10.10814849099404,"Uppadapatti, Melur, Madurai, Tamil Nadu, 625301, India",Uppadapatti,,,,,Uppadapatti,,,Melur,Madurai,Tamil Nadu,625301,India,in,0,0.0,0.0,0.0,0.0
117,28,2.52,0.3433535397052765,6.540946960449219,2.240831136703491,8.018647193908691,0.0,772.9642857142857,1265.0357142857142,772.9642857142857,1265.0357142857142,207631.07142857142,1118341.0714285714,78.33233152952542,10.106125286956024,769,777,1262,1267,78.331354437502,78.33301571242208,10.104888093191956,10.107340745899569,"Melur, Madurai, Tamil Nadu, 625108, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625108,India,in,0,0.0,0.0,0.0,0.0
118,223,20.07,0.4604637026786804,4.540173530578613,2.105778932571411,5.357171058654785,1.6288444995880127,779.5560538116592,1678.5874439461884,779.5560538116592,1678.5874439461884,220037.62331838565,1118143.3183856502,78.44546751260515,10.105235547797328,769,792,1664,1690,78.4413166540096,78.44875385676745,10.101694878984269,10.108257716264525,"Melur, Madurai, Tamil Nadu, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
119,34,3.06,0.3564614951610565,6.2551493644714355,2.2212462425231934,7.827145576477051,0.13232441246509552,775.7058823529412,1561.5882352941176,775.7058823529412,1561.5882352941176,216527.64705882352,1118258.8235294118,78.41345461299858,10.1060293536238,770,781,1560,1563,78.41286993178058,78.41399012173746,10.104454328959697,10.107715611273582,"Melur, Madurai, Tamil Nadu, 625102, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625102,India,in,0,0.0,0.0,0.0,0.0
120,176,15.84,0.38193225860595703,4.770789623260498,1.817976713180542,7.180171489715576,0.03723795711994171,787.5454545454545,1014.1534090909091,787.5454545454545,1014.1534090909091,200104.60227272726,1117903.6363636365,78.26374450261551,10.101610352222306,779,796,1008,1021,78.26190400709626,78.26577434767566,10.099168335663714,10.104078578522067,"Uppadapatti, Melur, Madurai, Tamil Nadu, India",Uppadapatti,,,,,Uppadapatti,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
121,174,15.66,0.4151688516139984,6.284932613372803,2.592594623565674,6.959133148193359,0.07907425612211227,783.8965517241379,1291.6954022988505,783.8965517241379,1291.6954022988505,208430.8620689655,1118013.103448276,78.33964800844522,10.103221189488048,779,791,1281,1302,78.33657375777773,78.34262025742926,10.10113559815177,10.10470773845128,"Melur, Madurai, Tamil Nadu, 625108, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625108,India,in,0,0.0,0.0,0.0,0.0
122,358,32.22,0.5257328152656555,6.517543315887451,3.461087942123413,7.863875389099121,0.0,797.6703910614525,1065.326815642458,797.6703910614525,1065.326815642458,201639.80446927375,1117599.8882681564,78.2777638707062,10.098982182296265,787,810,1048,1083,78.27286261471376,78.28276355713012,10.095464700026982,10.102050706268715,"Melur, Madurai, Tamil Nadu, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
123,158,14.219999999999999,0.4169151186943054,4.379034042358398,1.831015706062317,4.015267372131348,2.9342758655548096,799.3227848101266,1652.3164556962026,799.3227848101266,1652.3164556962026,219249.4936708861,1117550.3164556962,78.43832357635338,10.099821702082561,790,807,1643,1659,78.43561725558227,78.44030611646734,10.0975842807273,10.10249956825337,"Melur, Madurai, Tamil Nadu, 625102, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625102,India,in,0,0.0,0.0,0.0,0.0
124,96,8.64,0.41863739490509033,6.6410956382751465,2.7527427673339844,6.695659637451172,0.2538837790489197,795.9791666666666,1332.9166666666667,795.9791666666666,1332.9166666666667,209667.5,1117650.625,78.35094987561763,10.100037149570033,792,800,1325,1340,78.34863777120901,78.35303412251331,10.098793289720065,10.101267872938491,"Madurai - Trichy Highway, Melur, Madurai, Tamil Nadu, 625106, India",Melur,Madurai - Trichy Highway,,,,,Melur,,Melur,Madurai,Tamil Nadu,625106,India,in,0,0.0,0.0,0.0,0.0
125,205,18.45,0.39591294527053833,5.7890400886535645,2.288189172744751,6.052183151245117,0.897360622882843,807.9658536585366,1599.3365853658536,807.9658536585366,1599.3365853658536,217660.0975609756,1117291.024390244,78.42385006886137,10.097365924635026,799,817,1588,1611,78.42059187269733,78.42719776354775,10.094756283577885,10.099957733418243,"Melur, Madurai, Tamil Nadu, 625102, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625102,India,in,0,0.0,0.0,0.0,0.0
126,94,8.459999999999999,0.3930830955505371,6.188061714172363,2.4193038940429688,5.984931945800781,0.9646100997924805,811.0957446808511,1526.1914893617022,811.0957446808511,1526.1914893617022,215465.74468085106,1117197.1276595744,78.40384912771005,10.096360546743073,801,821,1522,1530,78.40254280284879,78.40505025213389,10.09353030915583,10.099241863841195,"Melur, Madurai, Tamil Nadu, 625102, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625102,India,in,0,0.0,0.0,0.0,0.0
127,55,4.95,0.4216918647289276,6.4475531578063965,2.719332695007324,7.706789493560791,0.0,809.9636363636364,1088.6545454545455,809.9636363636364,1088.6545454545455,202339.63636363635,1117231.0909090908,78.28417212904093,10.095703009357559,805,814,1085,1092,78.28302340934869,78.28523419224949,10.094464159515248,10.097192479099432,"Melur, Madurai, Tamil Nadu, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
128,98,8.82,0.4251438081264496,4.226500511169434,1.8091974258422852,3.648129463195801,3.3014132976531982,812.3367346938776,1718.9795918367347,812.3367346938776,1718.9795918367347,221249.38775510204,1117159.8979591837,78.4565866359633,10.096435323646237,806,821,1712,1723,78.4545260675244,78.45784267193055,10.093935677024787,10.098298075771654,"Thiruppathur, Sivagangai, Tamil Nadu, 630501, India",Thiruppathur,,,,,,,,Thiruppathur,Sivagangai,Tamil Nadu,630501,India,in,0,0.0,0.0,0.0,0.0
129,49,4.41,0.37262627482414246,6.200390815734863,2.3018007278442383,7.8893208503723145,0.0,815.1632653061224,1058.1836734693877,815.1632653061224,1058.1836734693877,201425.51020408163,1117075.1020408163,78.27585008802873,10.094224992462788,809,820,1056,1061,78.27510089532038,78.27676927688206,10.09277252685288,10.09603841381451,"Melur, Madurai, Tamil Nadu, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
130,25,2.25,0.3355984389781952,6.519108295440674,2.1827874183654785,6.64097785949707,0.3085653781890869,815.32,1352.24,815.32,1352.24,210247.2,1117070.4,78.35627810105981,10.094837367404002,812,818,1350,1354,78.35552019627333,78.35690329488709,10.093969433036914,10.095877717189547,"Melur, Madurai, Tamil Nadu, 625108, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625108,India,in,0,0.0,0.0,0.0,0.0
131,184,16.56,0.4285504221916199,4.3682966232299805,1.8802765607833862,3.8420357704162598,3.1075072288513184,827.8478260869565,1683.0271739130435,827.8478260869565,1683.0271739130435,220170.8152173913,1116694.5652173914,78.44678528488087,10.092154779141817,813,841,1675,1690,78.44441994097207,78.44885853843853,10.08843609405094,10.096330860242496,"Melur, Madurai, Tamil Nadu, 630501, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,630501,India,in,0,0.0,0.0,0.0,0.0
132,47,4.2299999999999995,0.40614473819732666,6.602599620819092,2.67079496383667,6.7423906326293945,0.2083553522825241,817.6595744680851,1343.2978723404256,817.6595744680851,1343.2978723404256,209978.93617021275,1117000.2127659575,78.35383743356037,10.094183613192527,814,821,1340,1347,78.35278942262879,78.35499530169552,10.09313434752584,10.095320268227436,"Melur, Madurai, Tamil Nadu, 625108, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625108,India,in,0,0.0,0.0,0.0,0.0
133,49,4.41,0.3140808343887329,8.500470161437988,2.669574737548828,8.131402969360352,0.0,822.3673469387755,1166.2244897959183,822.3673469387755,1166.2244897959183,204666.73469387754,1116858.9795918367,78.30541606298895,10.092515321395407,818,827,1163,1170,78.30438640499446,78.30659701766392,10.091115872839525,10.093844093435896,"Melur, Madurai, Tamil Nadu, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
134,855,76.95,0.41687101125717163,7.374685764312744,3.025132417678833,7.724152565002441,0.0,845.2456140350877,1150.2058479532163,845.2456140350877,1150.2058479532163,204186.1754385965,1116172.6315789474,78.30108653549017,10.086278722198523,821,870,1130,1172,78.29536747338494,78.30724089304354,10.079387602736993,10.093035459833231,"Melur, Madurai, Tamil Nadu, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
135,544,48.96,0.4281100928783417,5.127095699310303,2.201035499572754,7.93170690536499,0.01499848160892725,840.6911764705883,998.4319852941177,840.6911764705883,998.4319852941177,199632.95955882352,1116309.2647058824,78.25956656773808,10.087170871731843,823,863,978,1017,78.25380004327978,78.2648337111125,10.080941561450253,10.092144414307684,"Uppadapatti, Melur, Madurai, Tamil Nadu, India",Uppadapatti,,,,,Uppadapatti,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
136,503,45.269999999999996,0.48350825905799866,6.446038722991943,3.130424976348877,7.84014368057251,0.0,837.4453280318091,1075.341948310139,837.4453280318091,1075.341948310139,201940.25844930418,1116406.6401590458,78.28059363459282,10.088224672918255,825,852,1057,1090,78.27541089734999,78.28477353277358,10.084101919329246,10.09176739004684,"Melur, Madurai, Tamil Nadu, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
137,37,3.33,0.3881874084472656,5.486778259277344,2.132550001144409,6.005241394042969,0.9443010091781616,828.4864864864865,1554.918918918919,828.4864864864865,1554.918918918919,216327.56756756757,1116675.4054054054,78.41174471522694,10.091708463970436,825,832,1549,1558,78.40998030684585,78.41273294029281,10.090606787449286,10.092796717825602,"Melur, Madurai, Tamil Nadu, 625102, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625102,India,in,0,0.0,0.0,0.0,0.0
138,621,55.89,0.4623132348060608,6.521875381469727,2.9933464527130127,6.785735130310059,0.17708979547023773,843.0660225442834,1407.6682769726249,843.0660225442834,1407.6682769726249,211910.04830917873,1116238.0193236715,78.37150000504967,10.087438096093466,829,860,1381,1425,78.36403689725721,78.3764155654768,10.082653373419472,10.091425038036478,"Thumbaipatti - Jeyankondanilai Road, Melur, Madurai, Tamil Nadu, 625108, India",Melur,Thumbaipatti - Jeyankondanilai Road,,,,,,,Melur,Madurai,Tamil Nadu,625108,India,in,1,347.24298095703125,0.0006212971568384885,0.062129715683848855,0.01789228842368939
139,26,2.34,0.313780814409256,8.537100791931152,2.677617073059082,8.011967658996582,0.0,832.0,1161.5384615384614,832.0,1161.5384615384614,204526.15384615384,1116570.0,78.30415613849928,10.089894071824327,830,834,1158,1164,78.30304595861622,78.30497177149212,10.089207457340834,10.090578276695346,"Melur, Madurai, Tamil Nadu, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
140,37,3.33,0.3715955913066864,6.804670810699463,2.5219860076904297,7.812891960144043,0.0,833.1081081081081,1248.4324324324325,833.1081081081081,1248.4324324324325,207132.97297297296,1116536.7567567567,78.32792474780994,10.089787157730065,830,836,1245,1252,78.3268411171731,78.32904484954646,10.088859107497353,10.090774108457962,"Melur - Samuthirapatti - Kottaiyur - Aravakurichi Road, Sundararajapuram, Melur, Madurai, Tamil Nadu, 625108, India",Sundararajapuram,Melur - Samuthirapatti - Kottaiyur - Aravakurichi Road,,,,Sundararajapuram,,,Melur,Madurai,Tamil Nadu,625108,India,in,0,0.0,0.0,0.0,0.0
141,130,11.7,0.3736560642719269,6.375984191894531,2.3755807876586914,7.274125576019287,0.0012063796166330576,837.5076923076923,1364.123076923077,837.5076923076923,1364.123076923077,210603.6923076923,1116404.7692307692,78.35957741065599,10.088849537839018,830,847,1353,1372,78.35638059990029,78.36189069255167,10.086115704675596,10.091038328532955,"Melur, Madurai, Tamil Nadu, 625108, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625108,India,in,0,0.0,0.0,0.0,0.0
142,84,7.56,0.4306398034095764,5.371096134185791,2.3212409019470215,5.7591094970703125,1.190433144569397,835.5714285714286,1565.047619047619,835.5714285714286,1565.047619047619,216631.42857142858,1116462.857142857,78.41453055294362,10.089809770383358,831,840,1559,1572,78.41272860903807,78.4165796517415,10.088459799323791,10.091200396960968,"Melur, Madurai, Tamil Nadu, 625102, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625102,India,in,0,0.0,0.0,0.0,0.0
143,59,5.31,0.4020679295063019,4.224338054656982,1.7051472663879395,3.9435102939605713,3.0060324668884277,839.2542372881356,1692.8983050847457,839.2542372881356,1692.8983050847457,220466.94915254237,1116352.372881356,78.44950976597116,10.089083794225381,834,845,1690,1696,78.44856792051186,78.4505082839404,10.087383596522605,10.090651186138203,"Melur - Thiruppathur Road, Melur, Madurai, Tamil Nadu, 630501, India",Melur,Melur - Thiruppathur Road,,,,,,,Melur,Madurai,Tamil Nadu,630501,India,in,0,0.0,0.0,0.0,0.0
144,314,28.259999999999998,0.4052332639694214,5.99295711517334,2.4281015396118164,7.243302345275879,0.017551466822624207,856.9203821656051,1031.6433121019109,856.9203821656051,1031.6433121019109,200629.29936305733,1115822.3885350318,78.26868671643021,10.082847678164011,837,873,1019,1046,78.26504543150902,78.27278769303456,10.078324417243405,10.088415749542788,"Melur, Madurai, Tamil Nadu, 625301, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625301,India,in,0,0.0,0.0,0.0,0.0
145,25,2.25,0.3410038352012634,7.381463527679443,2.51401424407959,7.449670314788818,0.0,841.52,1284.48,841.52,1284.48,208214.4,1116284.4,78.33780289027933,10.087586927809449,839,844,1282,1287,78.33698110088682,78.3386355268666,10.086772646644768,10.088412137925442,"Melur, Madurai, Tamil Nadu, 625108, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625108,India,in,0,0.0,0.0,0.0,0.0
146,1757,158.13,0.4344783127307892,5.4665985107421875,2.381742238998413,8.099642753601074,0.0,904.0802504268639,952.4712578258395,904.0802504268639,952.4712578258395,198254.1377347752,1114407.592487194,78.2471426208347,10.069886442841554,844,967,936,973,78.24236178068212,78.25303884426297,10.052659714150385,10.086352898629055,"Uppadapatti, Melur, Madurai, Tamil Nadu, India",Uppadapatti,,,,,Uppadapatti,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
147,26,2.34,0.3365013003349304,7.73535680770874,2.599313974380493,8.344888687133789,0.0,852.0769230769231,1255.576923076923,852.0769230769231,1255.576923076923,207347.3076923077,1115967.6923076923,78.32992121517752,10.08466168951067,849,855,1253,1258,78.32907166702424,78.33072833689253,10.083727090040703,10.08563764601359,"Melur, Madurai, Tamil Nadu, 625108, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,625108,India,in,0,0.0,0.0,0.0,0.0
148,36,3.2399999999999998,0.41302019357681274,5.778523921966553,2.3876781463623047,7.55256462097168,0.0,856.2222222222222,1082.6944444444443,856.2222222222222,1082.6944444444443,202160.8333333333,1115843.3333333333,78.28264721197608,10.083152167617788,852,860,1080,1085,78.28176281505745,78.28342423318102,10.081985571690819,10.084438344483543,"Melur, Madurai, Tamil Nadu, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
149,217,19.529999999999998,0.5163247585296631,6.128041744232178,3.1903879642486572,7.346996784210205,0.0,864.5714285714286,1063.995391705069,864.5714285714286,1063.995391705069,201599.8617511521,1115592.857142857,78.2775521542101,10.08084714848104,853,876,1054,1073,78.27465425184953,78.2801787036638,10.077590493540606,10.08414027806524,"Chettiyarpatti, Melur, Madurai, Tamil Nadu, India",Chettiyarpatti,,,,,Chettiyarpatti,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
150,164,14.76,0.39431679248809814,7.172860622406006,2.821406841278076,7.910148620605469,0.0,867.3475609756098,1138.2073170731708,867.3475609756098,1138.2073170731708,203826.21951219512,1115509.5731707318,78.29785488304377,10.080261517617101,855,878,1126,1146,78.29435043256906,78.30014806347077,10.077210385539347,10.083762186954422,"Melur, Madurai, Tamil Nadu, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
151,25,2.25,0.32061776518821716,3.7972235679626465,1.2180016040802002,7.7045979499816895,0.0,864.32,609.32,864.32,609.32,187959.6,1115600.4,78.15320876868986,10.079866242229468,861,867,606,613,78.15215505288451,78.15435940110643,10.078995454813725,10.080911316207988,"Alanganallur, Vadipatti, Madurai, Tamil Nadu, India",Alanganallur,,,,,,Alanganallur,,Vadipatti,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
152,29,2.61,0.36919182538986206,5.933984279632568,2.187623977661133,7.0996317863464355,0.0006323682609945536,865.8965517241379,1052.8275862068965,865.8965517241379,1052.8275862068965,201264.8275862069,1115553.103448276,78.27450088583393,10.080462796998669,864,868,1050,1056,78.27358536197954,78.27551118438647,10.079749676637949,10.081120619805668,"Melur, Madurai, Tamil Nadu, India",Melur,,,,,,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
153,106,9.54,0.3730967938899994,4.761873245239258,1.775321125984192,7.860474586486816,0.0,875.1698113207547,997.4245283018868,875.1698113207547,997.4245283018868,199602.7358490566,1115274.9056603773,78.25937006083535,10.077824060120623,866,883,993,1002,78.25800111530492,78.26077719393936,10.075555201711156,10.08045633018297,"Uppadapatti, Melur, Madurai, Tamil Nadu, India",Uppadapatti,,,,,Uppadapatti,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
154,638,57.419999999999995,0.42934003472328186,4.5950493812561035,1.9862399101257324,8.41356372833252,0.0,899.2068965517242,573.0815047021944,899.2068965517242,573.0815047021944,186872.44514106584,1114553.7931034483,78.14338227896172,10.070326388214319,870,922,543,599,78.13494866614111,78.15066187183668,10.063941661050945,10.078439298521378,"Alanganallur, Vadipatti, Madurai, Tamil Nadu, India",Alanganallur,,,,,,Alanganallur,,Vadipatti,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
155,101,9.09,0.38480064272880554,6.483931541442871,2.4909393787384033,7.4951887130737305,0.0,881.960396039604,1083.3663366336634,881.960396039604,1083.3663366336634,202180.9900990099,1115071.188118812,78.28288943907812,10.076177890670406,876,890,1078,1087,78.2812703864302,78.28403932906485,10.073850207543702,10.077938147525929,"Chettiyarpatti, Melur, Madurai, Tamil Nadu, India",Chettiyarpatti,,,,,Chettiyarpatti,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
156,629,56.61,0.3995555639266968,5.003615379333496,1.9986679553985596,8.351134300231934,0.0,897.9586645468999,904.7488076311606,897.9586645468999,904.7488076311606,196822.4642289348,1114591.240063593,78.23407767482402,10.071436505179658,880,916,884,923,78.22822396796064,78.2392483780593,10.066362788644106,10.07648205167606,"Sundararajanpatti, Melur, Madurai, Tamil Nadu, 625301, India",Sundararajanpatti,,,,,Sundararajanpatti,,,Melur,Madurai,Tamil Nadu,625301,India,in,0,0.0,0.0,0.0,0.0
157,65,5.85,0.3388179540634155,7.169961929321289,2.428136110305786,8.056571006774902,0.0,892.2615384615384,1214.9692307692308,892.2615384615384,1214.9692307692308,206129.07692307694,1114762.1538461538,78.3189048975721,10.073680105473102,887,897,1210,1219,78.31739618070374,78.3201557659971,10.072248144086762,10.075251754167324,"Melur - Samuthirapatti - Kottaiyur - Aravakurichi Road, Sundararajapuram, Melur, Madurai, Tamil Nadu, 625108, India",Sundararajapuram,Melur - Samuthirapatti - Kottaiyur - Aravakurichi Road,,,,Sundararajapuram,,,Melur,Madurai,Tamil Nadu,625108,India,in,0,0.0,0.0,0.0,0.0
158,57,5.13,0.329675555229187,7.166698455810547,2.362421751022339,7.793847560882568,0.0,894.6491228070175,1134.578947368421,894.6491228070175,1134.578947368421,203717.36842105264,1114690.5263157894,78.2969242233534,10.07285379120264,888,899,1131,1137,78.29579252516582,78.29773404894074,10.071529917429988,10.074797971612197,"Shanmukhanathanpatti, Melur, Madurai, Tamil Nadu, India",Shanmukhanathanpatti,,,,,Shanmukhanathanpatti,,,Melur,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
159,186,16.74,0.4547681212425232,5.342143535614014,2.445244312286377,6.390955924987793,0.641402006149292,904.5698924731183,1021.1935483870968,904.5698924731183,1021.1935483870968,200315.8064516129,1114392.9032258065,78.26593769260263,10.069909795324016,889,921,1011,1029,78.26297649216085,78.2682479538595,10.065297105838477,10.074283940150893,"Chinna Vellaipatti, Melur, Madurai, Tamil Nadu, 625301, India",Chinna Vellaipatti,,,,,Chinna Vellaipatti,,,Melur,Madurai,Tamil Nadu,625301,India,in,0,0.0,0.0,0.0,0.0
160,609,54.809999999999995,0.43321219086647034,4.649372577667236,2.0261731147766113,8.591059684753418,0.0,918.720853858785,679.5730706075534,918.720853858785,679.5730706075534,190067.1921182266,1113968.3743842365,78.17254891050936,10.06528855569961,893,945,662,693,78.16754475926402,78.17642038147497,10.057989021841607,10.072427083802891,"Madurai - Natham - Thuvarankurichi Road, Kadavur, Madurai North, Madurai, Tamil Nadu, India",Kadavur,Madurai - Natham - Thuvarankurichi Road,,,,Kadavur,,,Madurai North,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
161,66,5.9399999999999995,0.35018131136894226,4.976195335388184,1.7394016981124878,8.105854034423828,0.0,909.3030303030303,812.4545454545455,909.3030303030303,812.4545454545455,194053.63636363635,1114250.9090909092,78.20886442255323,10.06814975140104,903,918,808,817,78.20749366694622,78.21026559735596,10.065645816077895,10.070005109058034,"Alagarkovil, Melur, Madurai, Tamil Nadu, 625301, India",Alagarkovil,,,,,Alagarkovil,,,Melur,Madurai,Tamil Nadu,625301,India,in,0,0.0,0.0,0.0,0.0
162,161,14.49,0.4050217270851135,5.237277984619141,2.1185462474823,8.457876205444336,0.0,914.8757763975156,832.8571428571429,914.8757763975156,832.8571428571429,194665.7142857143,1114083.7267080746,78.21445677866062,10.066686542344412,903,924,823,842,78.21159565609338,78.21711611834651,10.0640543694127,10.070062767555964,"Azhagarkovil Salai, Alagarkovil, Melur, Madurai, Tamil Nadu, 625301, India",Alagarkovil,Azhagarkovil Salai,,,,Alagarkovil,,,Melur,Madurai,Tamil Nadu,625301,India,in,0,0.0,0.0,0.0,0.0
163,251,22.59,0.3864695727825165,6.7921013832092285,2.6168384552001953,8.285430908203125,0.0,918.2629482071713,1260.8645418326694,918.2629482071713,1260.8645418326694,207505.93625498007,1113982.111553785,78.33151501817628,10.066734336838271,907,928,1249,1274,78.32810718402553,78.3352669749298,10.063932373435026,10.069952664207744,"Suvanjanpatti, Melur, Madurai, Tamil Nadu, 625108, India",Suvanjanpatti,,,,,Suvanjanpatti,,,Melur,Madurai,Tamil Nadu,625108,India,in,0,0.0,0.0,0.0,0.0
164,33,2.9699999999999998,0.3243243098258972,7.6950602531433105,2.492379903793335,8.686515808105469,0.0,911.6060606060606,1234.3333333333333,911.6060606060606,1234.3333333333333,206710.0,1114181.8181818181,78.32424411650835,10.06847994532221,910,914,1230,1239,78.32291753566801,78.32566361702308,10.06768487126111,10.069062207978543,"Sundararajapuram, Melur, Madurai, Tamil Nadu, 625108, India",Sundararajapuram,,,,,Sundararajapuram,,,Melur,Madurai,Tamil Nadu,625108,India,in,0,0.0,0.0,0.0,0.0
165,344,30.959999999999997,0.410983681678772,5.081847667694092,2.0904018878936768,8.76500415802002,0.0,925.5697674418604,651.7703488372093,925.5697674418604,651.7703488372093,189233.11046511628,1113762.9069767443,78.16496239931286,10.063367362147837,913,943,635,667,78.16020885176239,78.1693060306979,10.058467718671055,10.066946167275173,"Madurai North, Madurai, Tamil Nadu, India",Madurai North,,,,,,,,Madurai North,Madurai,Tamil Nadu,,India,in,0,0.0,0.0,0.0,0.0
