region_id,intervention,area_ha,hotspot_score_mean,mean_excess_heat_c,mean_night_cooling_c,cooling_deficit_c,cooling_leverage_factor,feasible_fraction,proxy_mean_cooling_c,proxy_max_cooling_c,proxy_hotspot_freq_reduction_pct,priority_score,intervention_code
415,urban_greening,14.94,3.3187270164489746,7.093335151672363,8.209587097167969,0.0,1.0,1.0,2.2088119983673096,2.4637789726257324,31.139258911889254,109.51683415537927,2
2,urban_greening,11.43,1.1407392024993896,3.149397373199463,2.8271286487579346,4.122415065765381,5.122415065765381,1.0,1.6123839616775513,1.7475883960723877,51.1965868581244,107.69011304243777,2
32,urban_greening,17.189999999999998,1.8412129878997803,4.877785682678223,6.079219341278076,0.8703235983848572,1.8703235983848572,1.0,1.8042042255401611,1.9450392723083496,36.988181583032066,106.80273040902718,2
345,urban_greening,10.799999999999999,3.169262170791626,10.217751502990723,6.5338592529296875,0.41616344451904297,1.416163444519043,1.0,2.167881727218628,2.230194568634033,21.216817874109502,105.08261864420805,2
63,urban_greening,20.88,2.4094293117523193,5.903111457824707,7.441333293914795,0.04482286795973778,1.0448228679597378,1.0,1.9598063230514526,2.3933370113372803,33.19954801892967,103.01500968063259,2
428,urban_greening,17.73,2.7893736362457275,8.21960163116455,8.801247596740723,0.0,1.0,1.0,2.0638515949249268,2.1500935554504395,25.108900498289973,102.06900773256922,2
47,urban_greening,13.68,1.9132875204086304,5.1227827072143555,5.811951637268066,1.1375917196273804,2.1375917196273804,1.0,1.8239412307739258,1.9706906080245972,35.60450120605917,102.04739797410667,2
289,urban_greening,18.63,2.679763078689575,8.119012832641602,7.6445159912109375,3.2503248803550377e-06,1.0000032503248804,1.0,2.0338356494903564,2.1780571937561035,25.050282484017554,101.53751283754052,2
424,urban_greening,21.599999999999998,2.3755602836608887,6.33373498916626,9.1898775100708,0.0,1.0,1.0,1.9505316019058228,2.1662518978118896,30.795914341887876,100.08587675907914,2
317,urban_greening,17.46,2.6799819469451904,7.439354419708252,7.918908596038818,0.05043236166238785,1.0504323616623878,1.0,2.033895492553711,2.2277655601501465,27.339677313471427,99.97072340468793,2
197,urban_greening,18.81,2.6163134574890137,5.642568588256836,7.314663410186768,0.0,1.0,1.0,2.0164601802825928,2.562248945236206,35.736564806304635,99.23576475494616,2
335,urban_greening,29.97,1.8275293111801147,5.060025691986084,8.312262535095215,0.0,1.0,1.0,1.8004570007324219,2.0579023361206055,35.58197349835459,98.6129266324674,2
100,urban_greening,19.71,2.5051381587982178,6.18502950668335,7.370161056518555,0.0017040091333910823,1.001704009133391,1.0,1.9860155582427979,2.201183795928955,32.11004177258607,98.22914522738527,2
237,urban_greening,13.77,3.241403102874756,6.618948459625244,8.71723747253418,0.0,1.0,1.0,2.1876373291015625,2.6128134727478027,33.05113104363746,97.64326865310395,2
94,urban_greening,17.46,2.7196478843688965,5.385781288146973,7.578503131866455,0.0,1.0,1.0,2.044757604598999,2.4219460487365723,37.96584924640556,97.09542130667461,2
384,urban_greening,21.419999999999998,2.321296453475952,6.237513542175293,8.423830032348633,0.0,1.0,1.0,1.9356718063354492,2.153520345687866,31.03274715553397,96.24580268357597,2
338,urban_greening,14.399999999999999,2.8162598609924316,6.990434169769287,6.873998165130615,0.12500612437725067,1.1250061243772507,1.0,2.071214199066162,2.388118267059326,29.62926405949576,94.49636850515056,2
49,urban_greening,16.919999999999998,2.6925466060638428,6.499599456787109,7.263779640197754,0.013290912844240665,1.0132909128442407,1.0,2.0373361110687256,2.341294288635254,31.345564055355254,94.05035062642493,2
385,urban_greening,13.77,3.1085116863250732,6.512908935546875,7.643591403961182,0.0,1.0,1.0,2.1512458324432373,2.4911959171295166,33.03049150130028,92.08236959793997,2
26,urban_greening,11.61,2.070006847381592,4.667042255401611,5.906159400939941,1.043383240699768,2.043383240699768,1.0,1.8668577671051025,2.11391544342041,40.00087560690951,91.67798512169847,2
201,urban_greening,17.55,2.5936903953552246,6.397993564605713,8.031438827514648,0.0,1.0,1.0,2.0102651119232178,2.377530336380005,31.42024279368127,91.5057932416222,2
244,urban_greening,12.78,2.777329683303833,6.433314800262451,6.711912155151367,0.24257968366146088,1.2425796836614609,1.0,2.060553550720215,2.37886905670166,32.029422073922966,90.87960774308215,2
260,urban_greening,19.169999999999998,2.387519598007202,6.0497026443481445,7.13291072845459,0.008377392776310444,1.0083773927763104,1.0,1.953806757926941,2.3042826652526855,32.29591391160786,90.17242846801858,2
121,urban_greening,15.66,2.592594623565674,6.284932613372803,6.959133148193359,0.07907425612211227,1.0790742561221123,1.0,2.009965181350708,2.194148063659668,31.980695816435528,88.05747730763431,2
179,urban_greening,17.099999999999998,2.546795606613159,7.157379627227783,7.713615417480469,0.0,1.0,1.0,1.9974234104156494,2.108384609222412,27.90718830697677,86.98819874189772,2
150,urban_greening,14.76,2.821406841278076,7.172860622406006,7.910148620605469,0.0,1.0,1.0,2.0726237297058105,2.247713327407837,28.895357637809315,86.3122700109159,2
109,urban_greening,15.84,2.632744789123535,6.296786308288574,7.305758476257324,0.0,1.0,1.0,2.0209598541259766,2.2386105060577393,32.09509986809859,84.27943695565192,2
175,urban_greening,21.06,2.1198720932006836,4.822174549102783,8.909088134765625,0.0,1.0,1.0,1.8805129528045654,2.1773605346679688,38.99719791674598,83.95457233638223,2
43,urban_greening,19.439999999999998,2.2462124824523926,6.572445869445801,7.616837024688721,0.0,1.0,1.0,1.9151105880737305,2.0106735229492188,29.138476392430384,83.62592879156264,2
274,urban_greening,11.879999999999999,3.1439027786254883,7.039298057556152,7.941273212432861,0.01387118175625801,1.013871181756258,1.0,2.1609373092651367,2.7138683795928955,30.69819308113448,81.82961254501848,2
